Text,Created At,Favorite Count,Id Str,In Reply To Screen Name,In Reply To Status Id Str,Lang,Retweet Count,Source,Is Retweet
"Vegas, bump stocks and the NRA: Is the gun debate finally changing? https://t.co/k9wWjF5ELO via @BV https://t.co/A75mdNcam8",10/7/2017 13:04,17,9.17E+17,,,en,14,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
How to build a $60 million art trove while staying within your means https://t.co/SIuZlxRePG https://t.co/YmgYTK4aUw,10/7/2017 13:26,26,9.17E+17,,,en,8,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Nestlé makes billions bottling water it pays nearly nothing for https://t.co/ukFsjvuqxl https://t.co/p5IiNtHBDQ,10/7/2017 13:35,189,9.17E+17,,,en,245,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
A rooftop pool is coming to JFK's historic TWA terminal https://t.co/sVLyZEWOg0 https://t.co/4U0OMGH7SY,10/7/2017 13:49,39,9.17E+17,,,en,19,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Adidas brings the fast shoe revolution one step closer https://t.co/TRdqUYzrhb https://t.co/eZY8f0z26M,10/7/2017 14:09,63,9.17E+17,,,en,22,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
"Rich men with extreme politics have the happiest marriages, according to a new survey https://t.co/XTwYsyehl0 https://t.co/lnxYFbx89e",10/7/2017 14:14,26,9.17E+17,,,en,26,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
BREAKING: London police say several injured in collision near museums https://t.co/kp74dd5RHf https://t.co/nwF88qHTL9,10/7/2017 14:25,18,9.17E+17,,,en,54,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
This is the world's most valuable watch brand https://t.co/ubx8nfOQAs https://t.co/jwgYfkdRqB,10/7/2017 14:28,69,9.17E+17,,,en,51,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Trump's destructive new policy curbing birth control coverage isn't what Americans want https://t.co/K8ZZa5DgSm via… https://t.co/h9CLHB9Zmf,10/7/2017 14:45,33,9.17E+17,,,en,44,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
This army of women is battling India's $10 billion power problem https://t.co/QylNOUvWL0 https://t.co/uYU2Zz39fV,10/7/2017 14:52,36,9.17E+17,,,en,22,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
London police say they're investigating an incident in which a car collided with pedestrians https://t.co/PyhAei3mAw https://t.co/kPpo5lL8uV,10/7/2017 14:52,22,9.17E+17,,,en,26,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
"Toronto, London and Sydney are among the riskiest housing bubble cities https://t.co/llTJ58eVwa https://t.co/JaSwjCSqW7",10/7/2017 15:04,67,9.17E+17,,,en,68,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
U.S. intelligence sees China's military expanding bases globally https://t.co/8oAd217el9 https://t.co/LYmTO3jUEE,10/7/2017 15:15,63,9.17E+17,,,en,74,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Visiting a prisoner through a video call is no substitute for a face-to-face conversation https://t.co/VTFVyE8E60 https://t.co/NnKYYIriTr,10/7/2017 15:20,19,9.17E+17,,,en,7,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
A car hits pedestrians in London; some people injured https://t.co/lkaUmKWlEe https://t.co/z5ene0qGZI,10/7/2017 15:23,16,9.17E+17,,,en,22,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
The latest on Hurricane Nate https://t.co/amGJoS3UJS https://t.co/ttQn0RPxpX,10/7/2017 15:47,19,9.17E+17,,,en,35,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Here's one election theory... sicker communities swung for Trump https://t.co/pHZFNqg8GF https://t.co/TdAdxpspbb,10/7/2017 15:52,14,9.17E+17,,,en,12,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
London police say several injured in incident near museums https://t.co/P4oM5iQtPr https://t.co/EfZtiqJKVC,10/7/2017 16:13,12,9.17E+17,,,en,22,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
"Hurricane Nate, on track to strike near New Orleans, could cause $1 billion in damages https://t.co/NmkTHCsYSo https://t.co/Wa8gPlrEFC",10/7/2017 16:18,30,9.17E+17,,,en,56,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
How Brazil's biggest-ever bank heist was foiled https://t.co/ggWlSrIHb7 https://t.co/y3POLGrrO0,10/7/2017 16:47,29,9.17E+17,,,en,19,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Ford underwhelms Wall Street as CEO has more convincing to do https://t.co/CuCcQLRanA https://t.co/U7iQ66sClp,10/7/2017 16:52,27,9.17E+17,,,en,4,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Hurricane Nate threatens U.S. Gulf Coast https://t.co/9Jxgoliswq https://t.co/phMB4RFepr,10/7/2017 17:13,21,9.17E+17,,,en,24,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Tourists coming to Las Vegas will soon see FBI billboards asking for information on the concert gunman… https://t.co/9B077ZnKIP,10/7/2017 17:18,17,9.17E+17,,,en,11,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Nate could grow to a Category 2 hurricane as it bears down on Mississippi’s coastline https://t.co/WDDwGHebC2 https://t.co/C9eLfFe5IP,10/7/2017 17:23,9,9.17E+17,,,en,15,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Meet the man responsible for driving Lamborghini into the future https://t.co/hcsfvuWoCH https://t.co/szxQd1l0nS,10/7/2017 17:28,54,9.17E+17,,,en,37,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Philippines weighs extradition of Filipino doctor accused of plotting terror attacks in U.S. https://t.co/RK310p0dlw https://t.co/Yg5XlfhTLT,10/7/2017 17:33,23,9.17E+17,,,en,21,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
"""Let's talk"" rallies across Spain seek to defuse Catalan crisis https://t.co/bsZH7amBdM https://t.co/xy2JRoOjEx",10/7/2017 17:38,36,9.17E+17,,,en,21,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
The most beautiful Ferraris ever made will be scattered around New York City from Oct 6-9 https://t.co/xzxnBrrdFv https://t.co/eC0Jup2Zz5,10/7/2017 17:42,64,9.17E+17,,,en,45,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Terror is ruled out in London car crash that injured pedestrians https://t.co/cro44IpV2D https://t.co/mYX3ymyxEg,10/7/2017 17:46,26,9.17E+17,,,en,33,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Some Democrats are starting to return donations they received from Harvey Weinstein https://t.co/hlnBGEoWfP https://t.co/WCAjjZPlJr,10/7/2017 17:47,23,9.17E+17,,,en,22,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
"If you want a classic convertible, the Alfa Romeo Spider is a vintage stealth bargain https://t.co/36499oTpw3 https://t.co/dFzGU4tfkt",10/7/2017 17:53,55,9.17E+17,,,en,27,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Merlot is finally making a comeback https://t.co/zSLhLv326w https://t.co/Sd4D0gR4FE,10/7/2017 17:58,40,9.17E+17,,,en,26,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
This device is transforming the lives of children with illnesses https://t.co/E7g8sj8mwU https://t.co/4itj0rlmp2,10/7/2017 18:02,42,9.17E+17,,,en,34,"<a href=""http://snappytv.com"" rel=""nofollow"">SnappyTV.com</a>",No
The heartbreaking reason this outdoor gear is designed to last 61 years https://t.co/BzZaqJR67f https://t.co/KRnWl8cLP8,10/7/2017 18:04,25,9.17E+17,,,en,14,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
The only Apple Watch Series 3 review you need https://t.co/0pbIjj7PCf https://t.co/XcmaOlQg3N,10/7/2017 18:10,30,9.17E+17,,,en,11,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Don't think you own muni bonds? Check your robo adviser account https://t.co/VPCPX0ifwN https://t.co/aH2xu834T8,10/7/2017 18:15,4,9.17E+17,,,en,3,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Duke University’s endowment posted a 12.7% investment return in the year through June https://t.co/zhULwdPP5s https://t.co/oazaWPjdIP,10/7/2017 18:20,33,9.17E+17,,,en,14,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Trump raises the possibility of restoring the Fairness Doctrine on TV https://t.co/o5lb4uPVYH https://t.co/UREN4xJ7zN,10/7/2017 18:25,17,9.17E+17,,,en,9,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
The Weinstein scandal could be a watershed moment for Hollywood https://t.co/5SNC1Uhlj3 https://t.co/F1OlZnbOgC,10/7/2017 18:29,26,9.17E+17,,,en,10,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
GE's aiming for a fresh start. Why stop at Immelt? https://t.co/NR0nbSQcZQ via @gadfly https://t.co/iSQLvmW1Sx,10/7/2017 18:34,24,9.17E+17,,,en,8,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
How a group of Native Canadians is thriving in the suburbs https://t.co/P7wnBUFqeE https://t.co/YUZN9ncExw,10/7/2017 18:39,20,9.17E+17,,,en,12,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Check out these new takes on gingham https://t.co/DfDJPqp8Hd https://t.co/gNvXmaUuWz,10/7/2017 18:44,23,9.17E+17,,,en,5,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
GE's departing executives are likely to be a hot commodity https://t.co/Nrf4hhUe5K https://t.co/cOGveN8AgG,10/7/2017 18:49,20,9.17E+17,,,en,12,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Trump faced mounting losses at his Scottish golf resorts last year https://t.co/ILexGLOj05 https://t.co/943cd7eqBs,10/7/2017 19:14,43,9.17E+17,,,en,40,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
The four key factors to a happy marriage https://t.co/4lohbhaIs1 https://t.co/72VOqsbEWa,10/7/2017 19:22,23,9.17E+17,,,en,14,"<a href=""http://snappytv.com"" rel=""nofollow"">SnappyTV.com</a>",No
Two tips that can help you easily avoid jetlag https://t.co/vbVYG1TRq2 https://t.co/Ajc0WKqmX5,10/7/2017 19:24,27,9.17E+17,,,en,12,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Fed's Rosengren stands firm on need for gradual interest-rate hikes https://t.co/gJ8Wu09mpl https://t.co/xBCNDr72oP,10/7/2017 19:28,9,9.17E+17,,,en,6,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
A folding bike helmet that looks good and still shields your brain https://t.co/cwIVXZY2ks https://t.co/CtdOyo2d1Q,10/7/2017 19:38,36,9.17E+17,,,en,19,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
The latest trend in skiing is renting out the entire mountain https://t.co/sDX8xkGQpi https://t.co/psaOL7pgKL,10/7/2017 19:42,39,9.17E+17,,,en,9,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Attorney Lisa Bloom says she's resigned as an adviser to Harvey Weinstein https://t.co/F2o7ftvObJ https://t.co/Vw55zmwqei,10/7/2017 19:47,30,9.17E+17,,,en,11,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Trump confirms that he called Chuck Schumer to discuss health care https://t.co/0stpUF1UOX https://t.co/LnvlJkRGhe,10/7/2017 19:51,19,9.17E+17,,,en,15,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
"Duke posts 12.7% annual gain, value of endowment hits record https://t.co/wTYc5i8bEt https://t.co/TLqlbWKZ5t",10/7/2017 20:44,35,9.17E+17,,,en,25,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
"iPhone X has made facial recognition hot, but keep an eye on fingerprint sensors https://t.co/p3XlWRPPNe https://t.co/wCwjBR8GM8",10/7/2017 21:02,33,9.17E+17,,,en,24,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Singapore and Thailand discuss connecting their national digital payment systems https://t.co/7gkDCR3gPq https://t.co/UDqQEgcwtB,10/7/2017 21:29,29,9.17E+17,,,en,16,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Apple has a habit of setting up R&amp;D labs down the road from rivals https://t.co/F2aMecqXcV https://t.co/kLGYOc183H,10/7/2017 21:39,14,9.17E+17,,,en,8,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
"Republicans can't defend tax plan with facts, says @AlHuntDC, so they mislead instead https://t.co/oKJpOvYPIc via… https://t.co/jDw6MHBaIT",10/7/2017 21:43,24,9.17E+17,,,en,35,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
"Renewable energy moves fast and breaks things (for example, coal investors) https://t.co/kifV97C72Z via @gadfly https://t.co/gZGZRWRBdj",10/7/2017 21:48,89,9.17E+17,,,en,86,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Bitcoin’s rise happened in the shadows of finance. Now banks want in https://t.co/Bdvl420foh https://t.co/EaNVFLQ4Op,10/7/2017 22:01,72,9.17E+17,,,en,76,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Two Saudi royal guards killed in attack at Jeddah palace gate https://t.co/FO4HzdbkEa https://t.co/CHHHjjxywl,10/7/2017 22:06,17,9.17E+17,,,en,34,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Sydney residents are cashing out of million-dollar homes and moving to the tropical north https://t.co/bUBDySxUIJ https://t.co/FhqUBJWpAX,10/7/2017 22:10,33,9.17E+17,,,en,28,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
The world's top call-center nation has problems with people and robots https://t.co/1nPerjjjpy https://t.co/OfSompaT1G,10/7/2017 22:15,21,9.17E+17,,,en,19,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
"Trump returns to saber-rattling against North Korea, saying that ""only one thing will work!"" https://t.co/u4VQhKZLJt https://t.co/xNRJ9ZHDrg",10/7/2017 22:20,33,9.17E+17,,,en,23,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Asia's most profitable cigarette maker faces a flood of cheap cigars https://t.co/7EA56dMJBl https://t.co/TR2r9gNUNF,10/7/2017 22:38,18,9.17E+17,,,en,12,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Thai hospitals have to keep more than their patients in good spirits https://t.co/2O2PS5ZtBw via @gadfly https://t.co/asAKagratX,10/7/2017 22:56,15,9.17E+17,,,en,20,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
China's great transfer of wealth is falling to reluctant heirs https://t.co/GgrHrkq6hS https://t.co/XB4vbmEgoc,10/7/2017 23:00,20,9.17E+17,,,en,13,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
SPONSORED: Your next gift is a box https://t.co/dMmXDvcEWY https://t.co/BEbiHNJ3qU,10/7/2017 23:10,8,9.17E+17,,,en,2,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
26 recession-free years hide a darker picture for Australia's economy https://t.co/kGtKUxVn2Q https://t.co/dS0Ro76wUr,10/7/2017 23:13,29,9.17E+17,,,en,22,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
How Jeff Bezos became the king of e-commerce https://t.co/UcANm5bKdP https://t.co/Y1ZuQbeJ13,10/7/2017 23:16,114,9.17E+17,,,en,55,"<a href=""http://snappytv.com"" rel=""nofollow"">SnappyTV.com</a>",No
How Blade Runner 2049 rewrites business history https://t.co/RGcD50CIDk https://t.co/XKfAJj1Bul,10/7/2017 23:31,53,9.17E+17,,,en,17,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
"With the A3500, Vita-Mix aims to reassert its kitchen countertop dominance https://t.co/9jIXhcDEOZ https://t.co/xn42Z4c5rJ",10/8/2017 0:03,19,9.17E+17,,,en,7,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
How Xi Jinping went from feeding pigs to ruling China https://t.co/sUiVj8hifK https://t.co/kjnmeXYh1E,10/8/2017 0:16,106,9.17E+17,,,en,100,"<a href=""http://snappytv.com"" rel=""nofollow"">SnappyTV.com</a>",No
Why photography can't get woke https://t.co/sd3TVRaMSa https://t.co/ekeRcZd45H,10/8/2017 0:36,51,9.17E+17,,,en,30,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Hurricane Nate crashes ashore near the mouth of the Mississippi River https://t.co/B1G84OENR6 https://t.co/odxHUGl3gD,10/8/2017 0:43,38,9.17E+17,,,en,40,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
"Toronto, London and Sydney are among the riskiest housing bubble cities https://t.co/cMviz8Bo76 https://t.co/AtDgOVwDht",10/8/2017 1:03,43,9.17E+17,,,en,35,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Married Americans are more unhappy than ever https://t.co/PO6nhs9Kpv https://t.co/AHT6amI5wz,10/8/2017 1:21,91,9.17E+17,,,en,49,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Protesters plan Spain rally to demand Catalonia secessionists shelve plans https://t.co/vjTeXMBzQt https://t.co/s63Z69R432,10/8/2017 1:54,17,9.17E+17,,,en,16,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
"Tanzania's Magufuli shuffles cabinet, splitting energy and mining https://t.co/KWoB9spgmV https://t.co/wU6HvFk7vD",10/8/2017 1:58,12,9.17E+17,,,en,13,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Theresa May plans U.K. Cabinet shake-up with Boris Johnson in the firing line https://t.co/7YEMbFVIWo https://t.co/knh288DmzF,10/8/2017 2:03,22,9.17E+17,,,en,9,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
China's answer to Airbnb has its sights set on Japan as tourism booms https://t.co/m7LmmCbylA https://t.co/MGp4JqGrP9,10/8/2017 2:08,19,9.17E+17,,,en,17,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Step 1: Drop $60 million ,10/8/2017 2:35,51,9.17E+17,,,en,15,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
This country has the world's highest energy prices ...despite huge coal and gas reserves https://t.co/RTEVlyCskr https://t.co/jzmFtjipQu,10/8/2017 3:26,56,9.17E+17,,,en,32,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
The rainforests may be harboring a secret carbon bomb https://t.co/SzWAd5POeC https://t.co/Y65JfFFvs5,10/8/2017 3:31,22,9.17E+17,,,en,16,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
"Kim Jong Un has promoted his 28-year-old sister, tightening his family's grip on North Korea https://t.co/Of1cndNXrg https://t.co/hr9FMLNlmA",10/8/2017 3:49,46,9.17E+17,,,en,52,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
"Facing a potential ""dead end,"" Israel aims to boost its high-tech sector https://t.co/RX6gvhS1IL https://t.co/nbZhuK6C4Z",10/8/2017 4:01,14,9.17E+17,,,en,10,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
A Turkish media boss trades news for tech https://t.co/ogn2jgRIjx https://t.co/AIMMEE73VV,10/8/2017 4:05,27,9.17E+17,,,en,9,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Why cocoa season in Africa starts with bitterness https://t.co/ZmcmhzoSiH https://t.co/65d3gaYD4k,10/8/2017 4:11,30,9.17E+17,,,en,26,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Chocolate lovers in Asia are taking a big bite out of the global cocoa glut https://t.co/ltWCJOPcGq https://t.co/PAzQ13UQLD,10/8/2017 4:14,33,9.17E+17,,,en,30,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
